,0,1,2,3,4,5,6,7
0,0.15081692200420158,0.10868832635871266,3.032878659693117e-32,0.03354114986564732,0.017368395721308643,0.6862936691574333,0.00329150827150592,2.862118933399811e-08
1,0.00024587983317766294,7.072245568938822e-05,0.9911190561517145,7.614220188986097e-05,2.4044453628737623e-05,0.000301892157332304,2.3794653001607196e-06,0.008159883281267273
2,0.11597019709381498,0.06784214456008306,2.629762550866131e-07,0.044135216766380346,0.01755588571873129,0.1060721537723553,0.007477664360194827,0.6409464747521844
3,0.1900735623260233,0.2676924942630345,1.2499051408895734e-47,0.04051664994962192,0.02695400498913413,0.45973572719993366,0.01502755132923709,9.94301571209959e-09
4,0.16524914871264423,0.07913201924807278,2.9600513575003804e-16,0.10419013041830354,0.03384004743235745,0.6135800123361794,0.004008499030044968,1.4282239660086356e-07
5,0.060255618366165824,0.11543079244140589,3.991711428752578e-44,0.007263315296249084,0.005253352409114259,0.7901390847928602,0.021657836596507014,9.769595656117529e-11
6,0.00037338382815759857,0.00010743604650680815,0.9916158261321989,0.0001548126342479343,5.184404902817319e-05,0.0006402730149711695,6.827358251895002e-06,0.007049596936638129
7,0.22646174904153596,0.09555480583832103,1.6316614288246076e-15,0.07153507463809759,0.03333758485795301,0.569152356577876,0.003944578311145312,1.3850735067852125e-05
8,0.1601557469020653,0.23252310935006754,1.1422193706074629e-32,0.08438480609485964,0.039908097863932,0.4502094425363882,0.03281874577891939,5.147376660357709e-08
9,0.030515572930731497,0.000463313686720766,1.009245611133193e-30,0.20466738563229997,0.014764506040973773,0.7331951295298755,0.016394089674517786,2.504880723305742e-09
10,0.20927485837630044,0.07597479042088588,1.7741217539704348e-05,0.1637749970313624,0.04332556745433173,0.505068888573184,0.0025515447451940274,1.1612181202023399e-05
11,0.10677077720451257,0.24821774775511268,1.7038248527306494e-54,0.029249553384567577,0.01778149511955889,0.5391489611267738,0.058831465093803,3.1567170490750766e-10
12,0.00014621845524086827,0.004896114666701558,2.4629297579104975e-90,5.127593043851568e-07,5.978901633935533e-07,0.019390743228655437,0.9755658129999369,3.7886483644505277e-20
13,0.11938955319580544,0.06465745860459116,1.2252933586964508e-14,0.07881914232392385,0.03441851985277435,0.699465936258775,0.0032493897622505206,1.8667346590471e-12
14,0.16725359824064764,0.07573317678018893,2.3018981802135123e-32,0.0756596197987472,0.04106276908977417,0.6375775583486082,0.0027132755494867593,2.192545664954254e-09
15,0.1872252315055499,0.07738443963367177,1.0374134918626367e-05,0.15358633534827562,0.048779739125211594,0.5288011372266861,0.004208191493824417,4.55153186220866e-06
16,0.014032042467816521,7.14425081074328e-05,0.3920817865491122,0.024389433982016533,0.0034216612557649664,0.022151330660548994,0.0004791408705359628,0.5433731617060965
17,0.4898964748160679,0.004432590739953291,2.7025557949727502e-56,0.11962011007713687,0.03604453544628367,0.34706494387314935,0.0019414236948577946,0.0009999213525516075
18,0.2245573505662497,0.026883341722865207,3.441932490356396e-36,0.1610505046771187,0.027840715754877645,0.5319589193513685,0.027709115119709367,5.280780967356198e-08
19,0.025354729108006367,0.00016761354197650013,1.5253998398212198e-10,0.1427746179022817,0.012003518121259977,0.20200982664318454,0.002804335882881628,0.614885358647869
20,0.4192396598130383,0.2915813114862527,1.1603940972558495e-52,0.003150216837127668,0.007780564100482956,0.2759941600748239,0.0021040815703745057,0.00015000611790058228
21,0.17779879224155412,0.10363108594507014,7.948574887061571e-28,0.0390621294149962,0.02511104917387337,0.6508163570387221,0.00357987130717543,7.148786083361699e-07
22,0.138537922260177,0.0009738523175819562,1.0745130800061187e-07,0.44878458851205216,0.060318750562178405,0.34729551951842774,0.004087840994265066,1.4183840104176796e-06
23,0.17791438768186374,0.2616077781611687,2.60776832277229e-29,0.05894509860098909,0.026037145368738326,0.4569449568003079,0.018550632359119003,1.02781292463729e-09
24,0.3474345645826821,0.1318279700568017,5.063004757395549e-13,0.0255528471499561,0.017205292737317232,0.4724332928311329,0.005534067184772869,1.1965456831730635e-05
25,0.2107422420084272,0.10587299271200246,0.0001607972317024804,0.12434150056208271,0.06374392781197219,0.489654950471287,0.005471505334019526,1.2083868505206456e-05
26,0.20459859256321936,0.09591836807624243,1.4608129792971867e-17,0.0725769985893122,0.030355557898679997,0.5936514248365555,0.0028956762124445813,3.3818235444376634e-06
27,0.03796454445987999,0.0004797101701710473,3.2553061550393334e-34,0.18659425798830914,0.016495654548379448,0.7505392550015224,0.007926555026240486,2.2805496087708158e-08
28,0.1838719485679103,0.12067399903914008,1.0103187730900087e-26,0.03491277915643674,0.03101491759547862,0.6244503505924911,0.005074945859696459,1.0591888470071687e-06
29,0.14729914811612818,0.09469129774209009,2.492540209755407e-17,0.06920447725066343,0.030905066771943112,0.652787348034514,0.005112386475827655,2.756088318942296e-07
30,0.0003589557837059118,0.00010244578127040374,0.9914176902382321,0.00014463370957846944,4.790238433506072e-05,0.0005950983662016856,6.022817639872173e-06,0.0073272509190366085
31,0.001986389784557111,0.002149226930017332,2.478977999117265e-83,0.0002003308957779192,7.674617633922077e-05,0.27483012688693426,0.7207571793263727,3.925604709223325e-21
32,0.1559740985440162,0.19135969646127876,2.234802163972241e-76,0.0021056904259486504,0.004530253383971386,0.6313482396688979,0.014681959472561304,6.204332563674571e-08
33,0.21931324571340802,0.16083830635365357,1.987322016442495e-18,0.03486698460419802,0.04892639046435201,0.5288875742269635,0.007167133182607795,3.6545481831653837e-07
34,0.012022556981722493,6.703323456290395e-05,1.8838396238480788e-10,0.054705090777876726,0.0035717013707005176,0.0720383154442861,0.0008013591945543753,0.8567939428079127
35,0.013754739253192661,7.115907508849087e-05,0.4044444443915677,0.023362606274378365,0.00340854146406199,0.021533638910063966,0.0004819417215824857,0.5329429289100631
36,0.11136778138386372,0.09525571728466285,6.55197437687241e-19,0.05603108909817917,0.02068143048279114,0.7061882371551841,0.010475731687182058,1.2908136469336699e-08
37,0.19523668334174626,0.07450863373290814,1.2988682569944963e-10,0.13902956752462534,0.03699043366931479,0.5479841179290661,0.006249931046111181,6.326263404858065e-07
38,0.16647301906983564,0.04329060375705693,1.6450904161011864e-06,0.1728619522550972,0.046164598357642604,0.5701175466124785,0.001090634817385268,4.0086281370194743e-11
39,0.03486775635391152,0.00022403457416687354,1.430642588582266e-11,0.22933386795000008,0.015127621216947126,0.2995597256759394,0.0025790386000767492,0.4183079556146509
40,0.10267129314726944,0.059930376296590995,2.7821523858856275e-07,0.03498901110989916,0.01414474247943814,0.08396735072234711,0.005391392115618785,0.6989055559135994
41,0.3847368786423478,0.24419318341887794,3.632700374369678e-30,0.020907519736270315,0.018110010200889936,0.33052994603348657,0.0014346629261976836,8.779904193154154e-05
42,0.04723406052616053,0.00033823016185143337,7.309948966864219e-27,0.3399501556790915,0.022422096245281437,0.5862926842715073,0.0037627401666752843,3.294943268219057e-08
43,0.16664922681446595,0.16487481783563157,2.5021660092593664e-62,0.0034103104643070925,0.005730722408045871,0.649649547640296,0.009685367192376388,7.644877533205833e-09
44,0.28737798755102323,0.07671195264636206,2.1486097050272916e-05,0.1801461275571216,0.03785079549974603,0.41471023940240564,0.003169741775468107,1.1669470822551039e-05
45,0.12127872968736758,0.0004204495627550082,7.991581232752855e-08,0.5540252322257362,0.03999265524843448,0.28311783063082385,0.0011650208117612792,1.9173087214273183e-09
46,0.1470638579863997,0.057562742314457495,6.230793291645253e-09,0.13279026502217922,0.04411261330086088,0.6162573005851218,0.0022132143114518684,2.4873589903884363e-10
47,0.16096820944314533,0.09427000187809595,1.6016684177489984e-16,0.08181688519438964,0.023392166193277636,0.6362217469311854,0.0033309564019754203,3.395793070666401e-08
48,0.10295197775500396,0.0009773211691430528,3.3742822861825863e-22,0.2771332833319019,0.037878680903141004,0.5767231212197309,0.004335615601654625,1.9425705122962017e-11
49,0.2483303221507125,0.1528911992317217,4.72984176029307e-47,0.008666139837696542,0.0153630011288237,0.5666046920963834,0.008144103812618703,5.417420421430774e-07
50,0.16710567227191947,0.10640221127234128,8.10381239437861e-19,0.08178446630739791,0.022716010858991543,0.6181000183343262,0.0038914591347244416,1.6182029740416113e-07
51,0.00030638244924909925,0.00010112375691785126,0.9941040173008141,0.00011862451153240631,5.224184087084265e-05,0.0005539669396481525,8.340481201241683e-06,0.004755302719766665
52,0.13779520652121893,0.22609875872100105,2.8295140180588325e-40,0.05311696520496709,0.023446073818523264,0.4924991948304416,0.06704379971230555,1.1915413152643108e-09
53,0.022304725693265217,0.00029155429866082347,9.364130399675222e-37,0.1239326195316292,0.011073438095208726,0.8371661388729307,0.005231523508285366,2.1007992915628864e-14
54,0.0467965576839393,0.0002895959213836635,2.2595647924584905e-19,0.4832416100686819,0.02307754080763109,0.4405376597662024,0.0060558808308006475,1.1549213602466604e-06
55,0.04218619508163935,0.00027776986603569723,1.3617613212501962e-18,0.4148630430300203,0.0347681225673338,0.5045327271554619,0.003372142006581852,2.9292519157115535e-10
