,0,1,2,3,4,5,6,7
0,0.012769029066756352,0.0002041670000040211,1.30515946451539e-68,0.08866891538109968,0.014091290197347414,5.2830613617375e-05,0.8842137677411785,3.737649162190511e-51
1,0.00752243542346102,0.00015951113258652836,3.887635910927103e-148,0.5082851553117064,3.824715580483637e-05,0.48399451255822895,1.3841821776226632e-07,1.9350985773533449e-28
2,0.00750046752930437,0.6017660350974119,5.36670873062869e-41,0.1050399042136706,0.03205471083678736,0.01100038402958952,0.24263849829322817,7.968240191773249e-38
3,0.0008117447275161614,1.925371448926518e-05,2.467152678610439e-38,0.0001145751462930551,0.07837217496799925,0.7092316504061925,0.043137644698939485,0.16831295633855609
4,9.565954720928369e-07,0.7120878006638387,6.7989267507551015e-165,0.2877916963456541,1.0767235028742152e-05,0.0001087791586319871,1.3688592023494872e-12,8.861540660028494e-47
5,0.012068223035882208,0.7557186853356811,2.4962824890135202e-61,0.013989943646990634,0.0043934014490968004,0.20920224173630497,0.004627504796044785,4.621124191677174e-43
6,0.0001466964537583834,0.0015897008088341436,1.033494843432057e-198,7.560804010559976e-12,0.008286826354858827,0.9899767756165252,7.584742858951629e-10,2.489598987846959e-23
7,0.010662832842673041,0.4438170662540675,9.605616751348878e-51,0.5036150208308308,0.026814555110726043,0.015088843491904667,1.6814698013497494e-06,4.685648733280559e-48
8,2.1864263069463799e-16,6.070424422910467e-09,5.3088086301589316e-126,1.8357990814163253e-10,2.9366837822760628e-08,0.9999999643791575,8.290950064816096e-28,2.3736295244852284e-26
9,0.14098820399383183,1.6530555885045228e-07,5.901677321598543e-111,7.36285354065081e-05,0.8509635624782294,0.00797443968697129,5.204080054521023e-20,2.2764855212062543e-21
10,5.728727870400152e-06,0.9879203600316403,2.787506163207641e-125,2.324874137496115e-21,1.679146346627237e-08,1.1292530180956026e-09,0.012073893319761912,3.201091634075125e-38
11,6.972308434482611e-11,0.027322542670810374,3.620976978893992e-146,4.8740552432037135e-15,0.9486403175294861,0.024037139729968595,2.1622434593067766e-26,7.152192199532829e-27
